Super_parent,Equipment,grand_parent,Parent,Parent_qty,Parent_unit,child,child_quantity,child_Unit,child_description
1225119Z15008SXC10,Mixing,XMT507,MT507,0.576729,KG,000000001011037600,0.074609,KG,Synethic rubber
1225119Z15008SXC10,Mixing,XMT507,MT507,0.576729,KG,1020N55000,0.16041,KG,Carbon black
1225119Z15008SXC10,Mixing,XMT507,MT507,0.576729,KG,000000001053045500,0.011191,KG,Process oil
1225119Z15008SXC10,Mixing,XMT507,MT507,0.576729,KG,MT507MC,0.032082,KG,SMALL CHEMICAL
1225119Z15008SXC10,Mixing,MT507,MT507MC,0.032082,KG,000000001052072700,0.001865,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,T15,T15FC,0.022271,KG,000000001052072700,0.00373,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,TRD 1905 XPC1,B715,0.351,KG,B714,0.351,KG,FINAL COMPOUND
1225119Z15008SXC10,Final Mixing,B715,B714,0.351,KG,XMB714,0.333431,KG,MASTER COMPOUND
1225119Z15008SXC10,Final Mixing,B715,B714,0.351,KG,B714FC,0.017569,KG,SMALL CHEMICAL
1225119Z15008SXC10,Mixing,B714,XMB714,0.333431,KG,MB713,0.325725,KG,MASTER COMPOUND
1225119Z15008SXC10,Mixing,B714,XMB714,0.333431,KG,XMB714MC,0.007706,KG,SMALL CHEMICAL
1225119Z15008SXC10,Mixing,XMB714,MB713,0.325725,KG,MB712,0.268612,KG,MASTER COMPOUND
1225119Z15008SXC10,Mixing,XMB714,MB713,0.325725,KG,1020N32600,0.02901,KG,Carbon black
1225119Z15008SXC10,Mixing,XMB714,MB713,0.325725,KG,000000001055000700,0.017225,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,XMB714,MB713,0.325725,KG,MB713MC,0.010879,KG,SMALL CHEMICAL
1225119Z15008SXC10,Mixing,MB713,MB712,0.268612,KG,1010011A00,0.135892,KG,Natural rubber
1225119Z15008SXC10,Mixing,MB713,MB712,0.268612,KG,000000001010002000,0.045297,KG,Natural rubber
1225119Z15008SXC10,Mixing,MB713,MB712,0.268612,KG,1020N32600,0.068852,KG,Carbon black
1225119Z15008SXC10,Mixing,MB713,MB712,0.268612,KG,1053755A00,0.007248,KG,Process oil
1225119Z15008SXC10,Mixing,MB713,MB712,0.268612,KG,MB712MC,0.011324,KG,SMALL CHEMICAL
1225119Z15008SXC10,Mixing,MB713,MB713MC,0.010879,KG,000000001053082500,0.003626,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,MB713,MB713MC,0.010879,KG,000000001053077500,0.001813,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,MB713,MB713MC,0.010879,KG,000000001053056600,0.003626,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,XMB714,XMB714MC,0.007706,KG,000000001054042600,0.002266,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,XMB714,XMB714MC,0.007706,KG,000000001055000700,0.000907,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,XMB714,XMB714MC,0.007706,KG,000000001052072700,0.00272,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,B714,B714FC,0.017569,KG,000000001051020000,0.001088,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,B714,B714FC,0.017569,KG,000000001054130400,0.003808,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,B714,B714FC,0.017569,KG,000000001051032700,0.001088,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,TRD 1905 XPC1,T435M,0.269,KG,MT273M,0.263984,KG,MASTER COMPOUND
1225119Z15008SXC10,Final Mixing,TRD 1905 XPC1,T435M,0.269,KG,T435MFC,0.005016,KG,SMALL CHEMICAL
1225119Z15008SXC10,Mixing,T435M,MT273M,0.263984,KG,1010020A00,0.057326,KG,Natural rubber
1225119Z15008SXC10,Mixing,T435M,MT273M,0.263984,KG,000000001011037600,0.085988,KG,Synethic rubber
1225119Z15008SXC10,Mixing,T435M,MT273M,0.263984,KG,1020N55000,0.078823,KG,Carbon black
1225119Z15008SXC10,Mixing,T435M,MT273M,0.263984,KG,1053755A00,0.02293,KG,Process oil
1225119Z15008SXC10,Mixing,T435M,MT273M,0.263984,KG,MT273MMC,0.018917,KG,SMALL CHEMICAL
1225119Z15008SXC10,Mixing,MT273M,MT273MMC,0.018917,KG,000000001052062600,0.000717,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,MT273M,MT273MMC,0.018917,KG,000000001052072700,0.003583,KG,Rubber chemicals
1225119Z15008SXC10,Mixing,MT273M,MT273MMC,0.018917,KG,000000001053077500,0.002866,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,T435M,T435MFC,0.005016,KG,000000001052072700,0.001433,KG,Rubber chemicals
1225119Z15008SXC10,Final Mixing,T435M,T435MFC,0.005016,KG,000000001051032700,0.00086,KG,Rubber chemicals
1225215Z12008RXC10,TBM  PCR  STAGE1,GT 1512 XPC1,CAR 1512 XPC1,1.0,NOS,IL033,915.0,MM,Inner Liner
1225215Z12008RXC10,TBM  PCR  STAGE1,GT 1512 XPC1,CAR 1512 XPC1,1.0,NOS,PBP02,930.0,MM,Ply
1225215Z12008RXC10,TBM  PCR  STAGE1,GT 1512 XPC1,CAR 1512 XPC1,1.0,NOS,PBP87,1140.0,MM,Ply
1225215Z12008RXC10,TBM  PCR  STAGE1,GT 1512 XPC1,CAR 1512 XPC1,1.0,NOS,SWRS48,1142.0,MM,SideWall
1225215Z12008RXC10,TBM  PCR  STAGE1,GT 1512 XPC1,CAR 1512 XPC1,1.0,NOS,BA12003,2.0,NOS,Bead Apex
1225215Z12008RXC10,Calendering,CAR 1512 XPC1,IL033,915.0,MM,IL3,0.55083,KG,FINAL COMPOUND
1225215Z12008RXC10,Calendering,CAR 1512 XPC1,IL033,915.0,MM,B355,0.16287,KG,FINAL COMPOUND
1225215Z12008RXC10,Calendering,CAR 1512 XPC1,IL033,915.0,MM,MONOCHAF80,915.0,MM,SLITTED MATERIAL
1225215Z12008RXC10,Final Mixing,IL033,IL3,0.55083,KG,ML405,0.5463,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,IL033,IL3,0.55083,KG,IL3FC,0.00453,KG,SMALL CHEMICAL
1225215Z12008RXC10,Final Mixing,IL033,IL3,0.55083,KG,000000WA,,KG,Work Away
1225215Z12008RXC10,Mixing,IL3,ML405,0.5463,KG,000000001010002000,0.087106,KG,Natural rubber
1225215Z12008RXC10,Mixing,IL3,ML405,0.5463,KG,000000001011925200,0.203248,KG,Synethic rubber
1225215Z12008RXC10,Mixing,IL3,ML405,0.5463,KG,1020N66000,0.174212,KG,Carbon black
1225215Z12008RXC10,Mixing,IL3,ML405,0.5463,KG,1053755A00,0.02468,KG,Process oil
1225215Z12008RXC10,Mixing,IL3,ML405,0.5463,KG,ML405MC,0.017421,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,IL3,ML405,0.5463,KG,ML405AMC,0.019309,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,IL3,ML405,0.5463,KG,ML405BMC,0.020325,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,ML405,ML405MC,0.017421,KG,000000001055011000,0.017421,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,ML405,ML405AMC,0.019309,KG,000000001050027200,0.000436,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,ML405,ML405AMC,0.019309,KG,000000001053077500,0.008711,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,ML405,ML405BMC,0.020325,KG,000000001055011000,0.011614,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,ML405,ML405BMC,0.020325,KG,000000001053031200,0.008711,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,IL033,B355,0.16287,KG,XMB356,0.154832,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,IL033,B355,0.16287,KG,B355FC,0.008038,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,B355,XMB356,0.154832,KG,MB357,0.154832,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,XMB356,MB357,0.154832,KG,1060T30M00,0.063483,KG,Synethic rubber
1225215Z12008RXC10,Mixing,XMB356,MB357,0.154832,KG,1053755A00,0.003734,KG,Process oil
1225215Z12008RXC10,Mixing,XMB356,MB357,0.154832,KG,MB357MC,0.004528,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB357,MB357MC,0.004528,KG,000000001053077500,0.001867,KG,Rubber chemicals
1225215Z12008RXC10,Slitting,IL033,MONOCHAF80,915.0,MM,BI-MONO001,915.0,MM,PRE CUT ROLL MATERIAL
1225215Z12008RXC10,Slitting,IL033,MONOCHAF80,915.0,MM,BI-MONO002,915.0,MM,PRE CUT ROLL MATERIAL
1225215Z12008RXC10,Cutting,MONOCHAF80,BI-MONO001,915.0,MM,MONOCHAFER,915.0,MM,CALANDARED ROLL
1225215Z12008RXC10,Calendering,BI-MONO001,MONOCHAFER,915.0,MM,000000001035422500,0.031095,KG,Nylon fabric
1225215Z12008RXC10,Calendering,BI-MONO001,MONOCHAFER,915.0,MM,S36,0.38772,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,MONOCHAFER,S36,0.38772,KG,MS1036,0.379171,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,MONOCHAFER,S36,0.38772,KG,S36FC,0.008549,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,S36,MS1036,0.379171,KG,1060T50M00,0.037195,KG,Synethic rubber
1225215Z12008RXC10,Mixing,S36,MS1036,0.379171,KG,1053755A00,0.020301,KG,Process oil
1225215Z12008RXC10,Mixing,S36,MS1036,0.379171,KG,MS1036MC,0.018271,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MS1036,MS1036MC,0.018271,KG,000000001053077500,0.002256,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MS1036,MS1036MC,0.018271,KG,000000001052072700,0.001128,KG,Rubber chemicals
1225215Z12008RXC10,Cutting,MONOCHAF80,BI-MONO002,915.0,MM,MONOCHAFER,915.0,MM,CALANDARED ROLL
1225215Z12008RXC10,Cutting,CAR 1512 XPC1,PBP02,930.0,MM,ECOPOLY350,1.047896,M,CALANDARED ROLL
1225215Z12008RXC10,Calendering,PBP02,ECOPOLY350,1.047896,M,000000001034284300,0.184977,KG,Nylon fabric
1225215Z12008RXC10,Calendering,PBP02,ECOPOLY350,1.047896,M,B350,0.343588,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,ECOPOLY350,B350,0.343588,KG,XMB352,0.326272,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,ECOPOLY350,B350,0.343588,KG,B350FC,0.017317,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,B350,XMB352,0.326272,KG,MB352,0.326272,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,XMB352,MB352,0.326272,KG,1060T30M00,0.033606,KG,Synethic rubber
1225215Z12008RXC10,Mixing,XMB352,MB352,0.326272,KG,1053755A00,0.00593,KG,Process oil
1225215Z12008RXC10,Mixing,XMB352,MB352,0.326272,KG,MB352MC,0.008006,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB352,MB352MC,0.008006,KG,000000001053077500,0.003954,KG,Rubber chemicals
1225215Z12008RXC10,Cutting,CAR 1512 XPC1,PBP87,1140.0,MM,ECOPOLY350,1.047896,M,CALANDARED ROLL
1225215Z12008RXC10,Extrusion,CAR 1512 XPC1,SWRS48,1142.0,MM,JT444,0.789122,KG,FINAL COMPOUND
1225215Z12008RXC10,Extrusion,CAR 1512 XPC1,SWRS48,1142.0,MM,R158,0.210128,KG,FINAL COMPOUND
1225215Z12008RXC10,Extrusion,CAR 1512 XPC1,SWRS48,1142.0,MM,B278,0.130188,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,SWRS48,JT444,0.789122,KG,MT3704,0.777612,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,SWRS48,JT444,0.789122,KG,JT444FC,0.01151,KG,SMALL CHEMICAL
1225215Z12008RXC10,Final Mixing,SWRS48,JT444,0.789122,KG,000000WA,,KG,Work Away
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,1010010A00,0.063325,KG,Synethic rubber
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,1060T50M00,0.15061,KG,Synethic rubber
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,000000001011037600,0.213935,KG,Synethic rubber
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,1020N55000,0.233532,KG,Carbon black
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,000000001012099800,0.009285,KG,Natural rubber
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,1053755A00,0.027812,KG,Process oil
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,MT3704AMC,0.062726,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,JT444,MT3704,0.777612,KG,MT3704BMC,0.016387,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MT3704,MT3704AMC,0.062726,KG,000000001052072700,0.014975,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MT3704,MT3704AMC,0.062726,KG,000000001053056600,0.017115,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MT3704,MT3704AMC,0.062726,KG,000000001053751600,0.006418,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MT3704,MT3704BMC,0.016387,KG,000000001053751600,0.008557,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MT3704,MT3704BMC,0.016387,KG,000000001012099800,0.003551,KG,Natural rubber
1225215Z12008RXC10,Mixing,MT3704,MT3704BMC,0.016387,KG,000000001052062600,0.002139,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,JT444,JT444FC,0.01151,KG,000000001051020000,0.001711,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,SWRS48,R158,0.210128,KG,MR157,0.203458,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,SWRS48,R158,0.210128,KG,R158FC,0.00667,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,R158,MR157,0.203458,KG,MR156,0.177452,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,R158,MR157,0.203458,KG,1020N33900,0.017337,KG,Carbon black
1225215Z12008RXC10,Mixing,R158,MR157,0.203458,KG,MR157MC,0.008669,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MR157,MR156,0.177452,KG,1010020A00,0.040794,KG,Natural rubber
1225215Z12008RXC10,Mixing,MR157,MR156,0.177452,KG,000000001011037600,0.06119,KG,Synethic rubber
1225215Z12008RXC10,Mixing,MR157,MR156,0.177452,KG,1020N33900,0.056091,KG,Carbon black
1225215Z12008RXC10,Mixing,MR157,MR156,0.177452,KG,1053755A00,0.008159,KG,Process oil
1225215Z12008RXC10,Mixing,MR157,MR156,0.177452,KG,MR156AMC,0.00306,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MR157,MR156,0.177452,KG,MR156BMC,0.008159,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MR156,MR156AMC,0.00306,KG,000000001053005400,0.00153,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MR156,MR156AMC,0.00306,KG,1053P40000,0.00153,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MR156,MR156BMC,0.008159,KG,000000001053077500,0.00306,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MR157,MR157MC,0.008669,KG,000000001053035200,0.00153,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MR157,MR157MC,0.008669,KG,000000001052062600,0.001326,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MR157,MR157MC,0.008669,KG,000000001052072700,0.001734,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MR157,MR157MC,0.008669,KG,000000001053031200,0.00204,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,R158,R158FC,0.00667,KG,000000001051020000,0.001836,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,SWRS48,B278,0.130188,KG,XMB932,0.123383,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,SWRS48,B278,0.130188,KG,B278FC,0.006805,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,B278,XMB932,0.123383,KG,XMB416,0.123383,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,XMB932,XMB416,0.123383,KG,MB208,0.116613,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,XMB932,XMB416,0.123383,KG,XMB416MC,0.00677,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,XMB416,MB208,0.116613,KG,MB104,0.098997,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,XMB416,MB208,0.116613,KG,1020N32600,0.011744,KG,Carbon black
1225215Z12008RXC10,Mixing,XMB416,MB208,0.116613,KG,000000001055000700,0.004836,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,XMB416,MB208,0.116613,KG,MB208MC,0.001036,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB208,MB104,0.098997,KG,1010010A00,0.069084,KG,Synethic rubber
1225215Z12008RXC10,Mixing,MB208,MB104,0.098997,KG,1020N32600,0.024179,KG,Carbon black
1225215Z12008RXC10,Mixing,MB208,MB104,0.098997,KG,MB104MC,0.005734,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB208,MB208MC,0.001036,KG,000000001053077500,0.001036,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,XMB416,XMB416MC,0.00677,KG,000000001053056600,0.000691,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,XMB416,XMB416MC,0.00677,KG,000000001055000700,0.002073,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,XMB416,XMB416MC,0.00677,KG,000000001054110400,0.001382,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,XMB416,XMB416MC,0.00677,KG,000000001054042600,0.000898,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,XMB416,XMB416MC,0.00677,KG,000000001052072700,0.001036,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,B278,B278FC,0.006805,KG,000000001051020000,0.001016,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,B278,B278FC,0.006805,KG,000000001054130400,0.001382,KG,Rubber chemicals
1225215Z12008RXC10,Bead,CAR 1512 XPC1,BA12003,1.0,NOS,BW12002,1.0,NOS,Bead Bundle
1225215Z12008RXC10,Bead,CAR 1512 XPC1,BA12003,1.0,NOS,AP0009,0.135,KG,Apex
1225215Z12008RXC10,Bead,CAR 1512 XPC1,BA12003,1.0,NOS,HS106,0.0,KG,FINAL COMPOUND
1225215Z12008RXC10,Bead,BA12003,BW12002,1.0,NOS,1040S12400,0.149,KG,Bead wire
1225215Z12008RXC10,Bead,BA12003,BW12002,1.0,NOS,S53,0.028,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,BW12002,S53,0.028,KG,MS1066,0.027902,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,BW12002,S53,0.028,KG,S53FC,9.8e-05,KG,SMALL CHEMICAL
1225215Z12008RXC10,Final Mixing,S53,MS1066,0.027902,KG,MS66,0.027517,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,S53,MS1066,0.027902,KG,MS1066FC,0.000385,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MS1066,MS66,0.027517,KG,MS65,0.020003,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,MS1066,MS66,0.027517,KG,1020N66000,0.006207,KG,Carbon black
1225215Z12008RXC10,Mixing,MS1066,MS66,0.027517,KG,1053755A00,0.000653,KG,Process oil
1225215Z12008RXC10,Mixing,MS1066,MS66,0.027517,KG,MS66MC,0.000653,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MS66,MS65,0.020003,KG,1053755A00,0.000708,KG,Process oil
1225215Z12008RXC10,Mixing,MS66,MS65,0.020003,KG,MS65MC,0.000702,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MS65,MS65MC,0.000702,KG,000000001052072700,0.000109,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MS65,MS65MC,0.000702,KG,000000001053077500,0.000158,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MS66,MS66MC,0.000653,KG,000000001055055200,0.000653,KG,Rubber chemicals
1225215Z12008RXC10,Unknown,BA12003,AP0009,0.135,KG,HS106,0.135,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,BA12003,HS106,0.135,KG,XMS1146,0.131361,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,BA12003,HS106,0.135,KG,HS106FC,0.003639,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,HS106,XMS1146,0.131361,KG,MS146,0.131361,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,XMS1146,MS146,0.131361,KG,MS145,0.106368,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,XMS1146,MS146,0.131361,KG,1020N32600,0.014531,KG,Carbon black
1225215Z12008RXC10,Mixing,XMS1146,MS146,0.131361,KG,1053755A00,0.002325,KG,Process oil
1225215Z12008RXC10,Mixing,XMS1146,MS146,0.131361,KG,MS146MC,0.008137,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MS146,MS145,0.106368,KG,000000001010001500,0.030225,KG,Natural rubber
1225215Z12008RXC10,Mixing,MS146,MS145,0.106368,KG,000000001010002000,0.016275,KG,Natural rubber
1225215Z12008RXC10,Mixing,MS146,MS145,0.106368,KG,1020N32600,0.0372,KG,Carbon black
1225215Z12008RXC10,Mixing,MS146,MS145,0.106368,KG,1053755A00,0.005231,KG,Process oil
1225215Z12008RXC10,Mixing,MS146,MS145,0.106368,KG,MS145MC,0.005812,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MS145,MS145MC,0.005812,KG,000000001052072700,0.000291,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MS145,MS145MC,0.005812,KG,000000001053077500,0.001744,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MS145,MS145MC,0.005812,KG,000000001053035200,0.001162,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MS146,MS146MC,0.008137,KG,000000001053031200,0.001744,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MS146,MS146MC,0.008137,KG,000000001055055200,0.003487,KG,Rubber chemicals
1225215Z12008RXC10,Cutting,GT 1512 XPC1,B1-PBLT035,1595.0,MM,CPJ1218,0.373595,M,CALANDARED ROLL
1225215Z12008RXC10,Cutting,GT 1512 XPC1,B1-PBLT035,1595.0,MM,EGSL01,455.714286,MM,Steel Belt Edge Strip
1225215Z12008RXC10,Calendering,B1-PBLT035,CPJ1218,0.373595,M,1036S34500,0.226426,KG,Steel tyre cord
1225215Z12008RXC10,Calendering,B1-PBLT035,CPJ1218,0.373595,M,B460,0.22968,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,CPJ1218,B460,0.22968,KG,MB1232,0.212516,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,CPJ1218,B460,0.22968,KG,B460FC,0.017164,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,B460,MB1232,0.212516,KG,MB231,0.210337,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,B460,MB1232,0.212516,KG,MB1232MC,0.002179,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB1232,MB231,0.210337,KG,MB230,0.149904,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,MB1232,MB231,0.210337,KG,1020N32600,0.049477,KG,Carbon black
1225215Z12008RXC10,Mixing,MB1232,MB231,0.210337,KG,1053755A00,0.008246,KG,Process oil
1225215Z12008RXC10,Mixing,MB1232,MB231,0.210337,KG,MB231MC,0.002709,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB231,MB230,0.149904,KG,1010010A00,0.117803,KG,Synethic rubber
1225215Z12008RXC10,Mixing,MB231,MB230,0.149904,KG,1020N32600,0.023561,KG,Carbon black
1225215Z12008RXC10,Mixing,MB231,MB230,0.149904,KG,MB230MC,0.008541,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB231,MB231MC,0.002709,KG,000000001054110400,0.001531,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MB1232,MB1232MC,0.002179,KG,000000001054042600,0.002179,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,B460,B460FC,0.017164,KG,000000001051020000,0.000884,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,B460,B460FC,0.017164,KG,000000001052072700,0.002356,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,B460,B460FC,0.017164,KG,000000001054130400,0.007834,KG,Rubber chemicals
1225215Z12008RXC10,Slitting,B1-PBLT035,EGSL01,1595.0,MM,EG01,1595.0,MM,Steel Belt Edge Strip
1225215Z12008RXC10,Calendering,EGSL01,EG01,1595.0,MM,B127,0.492855,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,EG01,B127,0.492855,KG,MB1164,0.466128,KG,MASTER COMPOUND
1225215Z12008RXC10,Final Mixing,EG01,B127,0.492855,KG,B127FC,0.026727,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,B127,MB1164,0.466128,KG,MB164,0.466128,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,MB1164,MB164,0.466128,KG,MB163,0.410504,KG,MASTER COMPOUND
1225215Z12008RXC10,Mixing,MB1164,MB164,0.466128,KG,1020N32600,0.055624,KG,Carbon black
1225215Z12008RXC10,Mixing,MB164,MB163,0.410504,KG,1010011A00,0.222495,KG,Natural rubber
1225215Z12008RXC10,Mixing,MB164,MB163,0.410504,KG,000000001011122700,0.055624,KG,Synethic rubber
1225215Z12008RXC10,Mixing,MB164,MB163,0.410504,KG,1020N32600,0.111248,KG,Carbon black
1225215Z12008RXC10,Mixing,MB164,MB163,0.410504,KG,MB163MC,0.021137,KG,SMALL CHEMICAL
1225215Z12008RXC10,Mixing,MB163,MB163MC,0.021137,KG,000000001053077500,0.001391,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MB163,MB163MC,0.021137,KG,000000001053082500,0.002781,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MB163,MB163MC,0.021137,KG,000000001054097200,0.001391,KG,Rubber chemicals
1225215Z12008RXC10,Mixing,MB163,MB163MC,0.021137,KG,000000001053056600,0.000695,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,B127,B127FC,0.026727,KG,000000001052072700,0.005562,KG,Rubber chemicals
1225215Z12008RXC10,Final Mixing,B127,B127FC,0.026727,KG,000000001051020000,0.001252,KG,Rubber chemicals
1225215Z12008RXC10,Cutting,GT 1512 XPC1,B2-PBLT035,1600.0,MM,CPJ1218,0.373595,M,CALANDARED ROLL
1225215Z12008RXC10,Extrusion,GT 1512 XPC1,TRD 1512 XPC1,1.0,NOS,PCRT2,1.695,KG,FINAL COMPOUND
1225215Z12008RXC10,Extrusion,GT 1512 XPC1,TRD 1512 XPC1,1.0,NOS,T15,0.309,KG,FINAL COMPOUND
1225215Z12008RXC10,Extrusion,GT 1512 XPC1,TRD 1512 XPC1,1.0,NOS,B815,0.143,KG,FINAL COMPOUND
1225215Z12008RXC10,Extrusion,GT 1512 XPC1,TRD 1512 XPC1,1.0,NOS,T435M,0.164,KG,FINAL COMPOUND
1225215Z12008RXC10,Final Mixing,TRD 1512 XPC1,PCRT2,1.695,KG,M2PCRT2,1.671113,KG,MASTER COMPOUND
